Model,dataset,Metric,Partition,CV,Data,Intercept,Mtry,Ncomp,C,Median_Degree,Median_Scale,Median_Sigma,Mean_Spearman_R,Min_Spearman_R,Max_Spearman_R
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,44.800000000000004,NA,NA,0.01,0.5864656614694487,0.26718509984639016,0.797124094497918
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,0.063,2,0.1,NA,0.5864324799330751,0.38888580161155883,0.7543206446235067
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,86,NA,NA,NA,NA,NA,0.5864063910357888,0.38532925812725766,0.7455507857177643
SVMR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,7.623,NA,NA,0.01,0.5863969810488405,0.21726190476190477,0.7836981566820276
PCR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,121,NA,NA,NA,NA,0.5863884922172518,0.3105201636469901,0.7991758241758241
SVMR,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,0.847,NA,NA,0.01,0.5863752599507082,0.38649624895804396,0.7594887468741318
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,129,NA,NA,NA,NA,0.5863669412258486,0.3818838566268408,0.7546089832484736
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,110,NA,NA,NA,NA,NA,0.5863482554268951,0.33598221728257854,0.7404834676298974
SVMR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,0.01,0.5863432937360727,0.25806451612903225,0.7719374039938556
PLS,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,39,NA,NA,NA,NA,0.5863285996614266,0.4155598777438178,0.7555432064462352
SVMR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,4.375,NA,NA,0.01,0.5862816291987495,0.21188556067588324,0.7764496927803379
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.348,NA,NA,0.01,0.5862801807231028,0.21233676021116982,0.7410391775493194
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,89,NA,NA,NA,NA,NA,0.5862758122943735,0.3247568769102529,0.7339918588074114
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,50.575,NA,NA,0.01,0.5862366331867536,0.25926459293394777,0.7996153804605445
PLS,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,3,NA,NA,NA,NA,0.5862132646338982,0.40000555721500203,0.7421505973881636
PLS,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,42,NA,NA,NA,NA,0.5862013276330907,0.4216726868574605,0.7512642400666854
PLS,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,25,NA,NA,NA,NA,0.5861234490854471,0.3239247311827957,0.7880400511567784
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,140,NA,NA,NA,NA,0.5861124128455156,0.36465684912475693,0.7440955821061407
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,1.372,NA,NA,0.01,0.5861095930836201,0.2611280911364268,0.7653237010280636
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,80,NA,NA,NA,NA,NA,0.5860721253196961,0.3823839955543207,0.7355932203389832
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,114,NA,NA,NA,NA,NA,0.5860584524800653,0.32981383717699364,0.7412058905251461
SVMR,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,1.008,NA,NA,0.01,0.586050231844556,0.2674251152073733,0.7769233135439418
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,42,NA,NA,NA,NA,0.5860293353011068,0.41078077243678807,0.7487079744373438
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,9.072000000000001,NA,NA,0.02,0.5860120881734373,0.3732147818838567,0.7344262295081968
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,137,NA,NA,NA,NA,NA,0.5860113820814622,0.32714642956376777,0.7375937760489026
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,5.8870000000000005,NA,NA,0.01,0.5859879999330033,0.2859543010752688,0.7677201596400999
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,113,NA,NA,NA,NA,NA,0.5859698182301942,0.32097804945818287,0.7374826340650182
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,89,NA,NA,NA,NA,NA,0.5859262546158903,0.4017227007502085,0.7344262295081968
PLS,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,40,NA,NA,NA,NA,0.5859226561014669,0.4109474854126147,0.7511530980828008
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,79,NA,NA,NA,NA,NA,0.5857962231655923,0.3793831619894416,0.733926090580717
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,51.772,NA,NA,0.01,0.5857759191284071,0.25681643625192013,0.8010139971413173
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,75,NA,NA,NA,NA,NA,0.5857481485365673,0.3723256460127814,0.7370936371214228
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,118,NA,NA,NA,NA,NA,0.585734287936438,0.3275909974993054,0.7397610447346487
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,123,NA,NA,NA,NA,NA,0.5857261424840055,0.3339816615726591,0.7497638232842457
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,0.17500000000000002,2,0.1,NA,0.5856919812052751,0.40428458304239234,0.750930814115032
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,71,NA,NA,NA,NA,NA,0.585676188803864,0.3774937482634066,0.7413726035009727
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,107,NA,NA,NA,NA,NA,0.5856641771492138,0.3374826340650181,0.7466518477354822
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,126,NA,NA,NA,NA,NA,0.5856616779754382,0.33225896082245077,0.7251281624506745
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,58,NA,NA,NA,NA,NA,0.5856325556234389,0.37099194220616843,0.7413551175363622
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,122,NA,NA,NA,NA,NA,0.5856230580044568,0.32325646012781334,0.7347596554598501
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,53,NA,NA,NA,NA,NA,0.5856100501862158,0.3752153375937761,0.7512086690747432
PLS,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,43,NA,NA,NA,NA,0.5856072717025685,0.41089191442067247,0.7528202278410671
SVMR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,3.087,NA,NA,0.01,0.5855891794365629,0.24990399385560677,0.773281490015361
SVMP,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,0.252,2,0.1,NA,0.585579821180594,0.3414938556067588,0.7648768784453625
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,74,NA,NA,NA,NA,NA,0.5855611488443571,0.3776604612392332,0.7429285912753544
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,104,NA,NA,NA,NA,NA,0.5855278206397811,0.33242567379827737,0.7233676021116978
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,136,NA,NA,NA,NA,NA,0.5854972727003693,0.32697971658794117,0.7331480966935261
SVMR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,6.3,NA,NA,0.01,0.5854938087109502,0.21932603686635943,0.7825460829493087
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,105,NA,NA,NA,NA,NA,0.585481118828737,0.32709085857182557,0.7474298416226731
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,132,NA,NA,NA,NA,NA,0.5854703876623898,0.33098082800778,0.748207835509864
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,109,NA,NA,NA,NA,NA,0.5854558598839837,0.327757710475132,0.7423728813559324
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,76,NA,NA,NA,NA,NA,0.58543500957555,0.38960822450680754,0.7363156432342318
PCR,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,140,NA,NA,NA,NA,0.5854238987359462,0.3892747985551543,0.7452625729369271
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,120,NA,NA,NA,NA,NA,0.5854026035516283,0.31719922200611284,0.7389830508474577
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,102,NA,NA,NA,NA,NA,0.5853733277045071,0.38377327035287584,0.734408647037352
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,8.575000000000001,NA,NA,0.02,0.5853680228241847,0.37082522923034184,0.7335370936371215
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,119,NA,NA,NA,NA,NA,0.5853654766709898,0.3275909974993054,0.7350375104195611
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,5.8870000000000005,NA,NA,0.02,0.5853516274938354,0.359544317866074,0.7422061683801058
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,43,NA,NA,NA,NA,0.5853485869478194,0.4103362045012504,0.755209780494582
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,6.727,NA,NA,0.02,0.5853430231814862,0.34654070575159773,0.7341863599813837
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,52.983000000000004,NA,NA,0.01,0.5853166373498824,0.25652841781874036,0.7997902075456411
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,90.97200000000001,NA,NA,0.01,0.5853055341435797,0.3445401500416783,0.7810502917477079
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,137,NA,NA,NA,NA,NA,0.5852741217563963,0.4090580716865797,0.7458842163017168
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,87,NA,NA,NA,NA,NA,0.5852316191852003,0.3807168657960545,0.7426054822261839
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,108,NA,NA,NA,NA,NA,0.5852277304471418,0.37360377882745216,0.7347976493852966
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,56,NA,NA,NA,NA,NA,0.5852238335486205,0.37160322311753274,0.7445957210336206
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,67,NA,NA,NA,NA,NA,0.5852152178869624,0.37293692692414565,0.735131079969249
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,111,NA,NA,NA,NA,NA,0.5852069143279919,0.33048068908030015,0.7369269241455961
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,128,NA,NA,NA,NA,NA,0.585190434238272,0.32108919144206727,0.7389274798555155
SVMR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,5.103,NA,NA,0.01,0.5851570224057311,0.2176459293394777,0.772657450076805
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,135,NA,NA,NA,NA,NA,0.5851505788040751,0.32347874409558214,0.7390941928313423
PCR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,124,NA,NA,NA,NA,0.5851204924425905,0.41422617393720484,0.7677239195506048
PLS,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,41,NA,NA,NA,NA,0.5851202063261525,0.40777993887190894,0.7510419560989166
PCR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,108,NA,NA,NA,NA,0.5850966829008882,0.33443273144765684,0.8014152250006296
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.943,NA,NA,0.01,0.5850842898805801,0.21611558766323985,0.7426507363156434
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,93,NA,NA,NA,NA,NA,0.5850590672328374,0.3841066963045291,0.7308798400238549
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,7.168,NA,NA,0.02,0.5850440486352622,0.34498471797721597,0.7348707974437345
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,124,NA,NA,NA,NA,NA,0.585010934885054,0.33064740205612675,0.7328702417338151
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,92.575,NA,NA,0.01,0.585006562971261,0.3392609058071687,0.7803278688524592
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,49.392,NA,NA,0.01,0.584991580196558,0.2596006144393241,0.798566417949965
PLS,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,44,NA,NA,NA,NA,0.5849845960665666,0.4113920533481523,0.74659627674354
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,6.727,NA,NA,0.01,0.5849776339031914,0.28134600614439326,0.7688014144802919
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,139,NA,NA,NA,NA,NA,0.5849503632603795,0.3254237288135594,0.7415948874687415
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,102,NA,NA,NA,NA,NA,0.5849446218517186,0.34865240344540155,0.7229230341761601
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,3.087,NA,NA,0.02,0.5849437525927443,0.3185963901689708,0.7870128272170784
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,13.552,NA,NA,0.01,0.5849392485145926,0.2160600166712976,0.7433175882189498
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,116,NA,NA,NA,NA,NA,0.584916472328495,0.3423173103639901,0.7337593776048904
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,130,NA,NA,NA,NA,0.5848901364713192,0.37727146429563774,0.7561094208762598
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,77,NA,NA,NA,NA,NA,0.5848890128753328,0.3820505696026675,0.7363712142261741
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,125,NA,NA,NA,NA,NA,0.584873634957782,0.3345929424840234,0.7370380661294805
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,65,NA,NA,NA,NA,NA,0.5848367747724833,0.3697693803834399,0.7417616004445681
SVMP,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,0.063,2,0.1,NA,0.5848203397291191,0.29712211563391244,0.7845519702236305
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,101,NA,NA,NA,NA,NA,0.5848202104034199,0.31986662961933876,0.7381494859683247
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,85,NA,NA,NA,NA,NA,0.5847851083418178,0.3716587941094749,0.7343530752733599
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,70,NA,NA,NA,NA,NA,0.5847806587906065,0.37460405668241187,0.7399833287024175
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,55.447,NA,NA,0.01,0.5847537228005693,0.256576420890937,0.7986538314925132
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,74,NA,NA,NA,NA,NA,0.5847519812002673,0.33364823562100593,0.7372603500972493
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,83,NA,NA,NA,NA,NA,0.5847514761757889,0.3861628230063907,0.7392989622686552
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,73,NA,NA,NA,NA,NA,0.584724246378101,0.37704918032786894,0.75037510419561
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,130,NA,NA,NA,NA,NA,0.5847162072289239,0.31692136704640184,0.7253681578216172
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,55,NA,NA,NA,NA,NA,0.584694247774239,0.38255070853014733,0.7473742706307309
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,94.19200000000001,NA,NA,0.01,0.5846931404419718,0.33564879133092534,0.7798833009169215
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,64,NA,NA,NA,NA,NA,0.5846833995836643,0.37888302306196175,0.7423831951702157
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,133,NA,NA,NA,NA,NA,0.5846816784370045,0.3299249791608781,0.7289247013059185
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,106,NA,NA,NA,NA,NA,0.5846811860163024,0.3764934704084469,0.7297026951931093
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,91,NA,NA,NA,NA,NA,0.5846800768778881,0.38894137260350103,0.7359646564291303
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,95.82300000000001,NA,NA,0.01,0.5846723011887575,0.39094192831342045,0.7788274520700196
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,66,NA,NA,NA,NA,NA,0.5846675708647341,0.39699916643512095,0.7355932203389832
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,59,NA,NA,NA,NA,NA,0.5846556165312453,0.36021116976938045,0.7424840233398168
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,60.543,NA,NA,0.01,0.5846405362342596,0.2560963901689708,0.7922907066052227
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,82,NA,NA,NA,NA,NA,0.5846242298222094,0.3852736871353154,0.7396601787346037
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,141,NA,NA,NA,NA,NA,0.5846228488464912,0.32070019449847187,0.7464851347596556
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,88,NA,NA,NA,NA,NA,0.5846203342785089,0.3808835787718811,0.7337038066129482
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,121,NA,NA,NA,NA,NA,0.58461527627051,0.31803278688524594,0.7347040844679079
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,88,NA,NA,NA,NA,NA,0.5846130467101229,0.33687135315365385,0.7328146707418729
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,45,NA,NA,NA,NA,0.5846033792317606,0.4114476243400946,0.7480966935259795
PLS,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,45,NA,NA,NA,NA,0.5846008776414264,0.4027229786051682,0.7463739927757711
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,103,NA,NA,NA,NA,NA,0.5845883775417539,0.37088080022228403,0.7374095222929243
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,112,NA,NA,NA,NA,NA,0.5845699807586423,0.32553487079744375,0.7303139761044737
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,107,NA,NA,NA,NA,NA,0.5845680876290015,0.3796054459572104,0.7389099599207105
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,44,NA,NA,NA,NA,0.5845678130634422,0.41100305640455687,0.7489858293970549
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,90,NA,NA,NA,NA,NA,0.5845664288142457,0.37660461239233123,0.7345373714920812
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,50,NA,NA,NA,NA,NA,0.5845333543075959,0.3739927757710476,0.7363712142261741
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,96,NA,NA,NA,NA,NA,0.5845203106891582,0.38277299249791613,0.7350199364412648
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,134,NA,NA,NA,NA,NA,0.5845063501624279,0.32086690747429847,0.7375937760489026
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,127,NA,NA,NA,NA,NA,0.5845058918929417,0.3362600722422896,0.7379272020005558
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,97,NA,NA,NA,NA,NA,0.5845008626949098,0.372214504028897,0.7486072327373288
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,0.02,0.5844944316456299,0.32848502304147464,0.7867667415177336
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,136,NA,NA,NA,NA,NA,0.5844897381045456,0.3838844123367603,0.7386876728647422
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,51,NA,NA,NA,NA,NA,0.5844811160696463,0.3712697971658795,0.7443178660739095
PLS,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,29,NA,NA,NA,NA,0.5844589239601512,0.3852736871353154,0.7496908821351743
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,119,NA,NA,NA,NA,NA,0.5844466787889236,0.3749930536260073,0.7382708846348016
SVMR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,5.8870000000000005,NA,NA,0.01,0.5844391515535367,0.21951804915514594,0.7817300307219662
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,100,NA,NA,NA,NA,NA,0.5844313928441501,0.3861628230063907,0.7388266022747224
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,140,NA,NA,NA,NA,NA,0.584429388465143,0.3216449013614894,0.7470964156710198
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,101,NA,NA,NA,NA,NA,0.5844269477360164,0.3755487635454294,0.7382153128708095
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,98,NA,NA,NA,NA,NA,0.5843947101334506,0.3931647679911087,0.7416329763563225
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,117,NA,NA,NA,NA,NA,0.5843754893241537,0.3161989441511531,0.7347040844679079
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,84,NA,NA,NA,NA,NA,0.5843683208143802,0.3712142261739373,0.7395490352066195
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,60,NA,NA,NA,NA,NA,0.584359425406389,0.3837176993609337,0.7310465553158311
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,118,NA,NA,NA,NA,NA,0.5843280304131262,0.3866073909419284,0.7382708846348016
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,61,NA,NA,NA,NA,NA,0.5843271968945924,0.3732703528757989,0.7417616004445681
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,54.208,NA,NA,0.01,0.5843045081265738,0.2569124423963134,0.7998339143169152
PCR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,109,NA,NA,NA,NA,0.5842972401732499,0.3290470723306545,0.7976379340736823
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,7.168,NA,NA,0.01,0.5842952337115266,0.2812019969278034,0.766463566177174
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,84,NA,NA,NA,NA,NA,0.5842806097987174,0.3246457349263685,0.7417060294526259
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,99,NA,NA,NA,NA,NA,0.5842683962399591,0.33887190886357327,0.7278688524590166
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,113,NA,NA,NA,NA,NA,0.584243833512073,0.372214504028897,0.7354089387892094
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,68,NA,NA,NA,NA,NA,0.5842399480591912,0.36804667963323157,0.7421505973881636
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,95,NA,NA,NA,NA,NA,0.5842360612590327,0.3850514031675466,0.7363258728950788
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,106,NA,NA,NA,NA,NA,0.5842041077181249,0.32303417616004454,0.7296471242011672
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,98,NA,NA,NA,NA,NA,0.5841973778984266,0.32325646012781334,0.7329813837176995
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,97.468,NA,NA,0.01,0.584187441134042,0.38949708252292314,0.7788274520700196
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,94,NA,NA,NA,NA,NA,0.5841865428366482,0.32820227841066973,0.7378716310086136
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,99.127,NA,NA,0.01,0.5841666016530486,0.3880522367324257,0.7802167268685748
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,46,NA,NA,NA,NA,NA,0.5841496387778223,0.36671297582661855,0.7370380661294805
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,90,NA,NA,NA,NA,NA,0.5841307797335753,0.3254237288135594,0.7345373714920812
PLS,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,46,NA,NA,NA,NA,0.584124910543611,0.4073353709363713,0.748485690469575
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,130,NA,NA,NA,NA,NA,0.5841135265848552,0.38432898027229795,0.7424665528162038
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,115,NA,NA,NA,NA,NA,0.5840860456989017,0.33020283412058915,0.7305362600722425
SVMR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,5.488,NA,NA,0.01,0.5840784720732379,0.22287826420890938,0.7779377880184332
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,47,NA,NA,NA,NA,0.5840562795232653,0.4110586273964991,0.7437621561544875
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,82,NA,NA,NA,NA,NA,0.5840512241398202,0.3353709363712143,0.7297026951931093
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,7.623,NA,NA,0.02,0.5840457151396522,0.3660461239233121,0.7350199364412648
SVMR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,0.5670000000000001,NA,NA,0.01,0.5840454267695613,0.39277577104751327,0.7541539316476801
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,110,NA,NA,NA,NA,NA,0.5840390444434983,0.389997221450403,0.7343150875243125
PLS,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,42,NA,NA,NA,NA,0.5840293464997333,0.4056126701861629,0.7486524034454016
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,54,NA,NA,NA,NA,NA,0.5840257172376008,0.3754931925534872,0.7421505973881636
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,46,NA,NA,NA,NA,0.5839898723423075,0.4125034731869965,0.7455404278966381
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,68,NA,NA,NA,NA,NA,0.5839860163770667,0.3161989441511531,0.7427618782995278
RF,Absolute Value,Spearman_R,Random,Random,Spectra,NA,92,NA,NA,NA,NA,NA,0.5839840439811574,0.3842734092803557,0.7335926646290638
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,5.488,NA,NA,0.02,0.5839712440887228,0.34153931647679914,0.7453737149208114
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,14.175,NA,NA,0.01,0.5839589721943621,0.21189219227563214,0.744429008057794
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,95,NA,NA,NA,NA,NA,0.5839478626313764,0.3384273409280356,0.7303139761044737
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,129,NA,NA,NA,NA,NA,0.5839465437057997,0.33653792720200065,0.730147263128647
PCR,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,122,NA,NA,NA,NA,0.5839387143213539,0.31063705435417893,0.7902848077358917
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,48,NA,NA,NA,NA,0.5839279084627745,0.40366768546818566,0.7414837454848571
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,6.3,NA,NA,0.01,0.5839261039656023,0.2875864055299539,0.7571011104617185
RF,Base Spectra,Spearman_R,Random,Random,Spectra,NA,97,NA,NA,NA,NA,NA,0.5839103543157131,0.31886635176437905,0.7352042233953877
PCR,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,113,NA,NA,NA,NA,0.5838989558429428,0.3239247311827957,0.7840410970366136
